case_id,activity,lifecycle,resource,timestamp,amount,article,dismissal,expense,lastsent,matricola,notificationtype,paymentamount,points,totalpaymentamount,vehicleclass,activity_instance_id,.order
A21761,Payment,complete,NA,2008-05-05,NA,NA,NA,NA,NA,NA,NA,380,NA,87.0,NA,25070,25070
A21762,Create Fine,complete,560,2007-08-19,360,157,NIL,NA,NA,NA,NA,NA,0,0.0,A,25071,25071
A21762,Payment,complete,NA,2007-08-22,NA,NA,NA,NA,NA,NA,NA,360,NA,36.0,NA,25072,25072
A21763,Create Fine,complete,560,2007-08-19,360,157,NIL,NA,NA,NA,NA,NA,0,0.0,A,25073,25073
A21763,Payment,complete,NA,2007-08-25,NA,NA,NA,NA,NA,NA,NA,360,NA,36.0,NA,25074,25074
A21769,Create Fine,complete,560,2007-08-19,360,157,NIL,NA,NA,NA,NA,NA,0,0.0,A,25075,25075
A21769,Send Fine,complete,NA,2007-12-27,NA,NA,NA,130,NA,NA,NA,NA,NA,NA,NA,25076,25076
A21769,Insert Fine Notification,complete,NA,2008-01-09,NA,NA,NA,NA,P,NA,P,NA,NA,NA,NA,25077,25077
A21769,Add penalty,complete,NA,2008-03-09,740,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25078,25078
A21769,Send for Credit Collection,complete,NA,2009-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25079,25079
A21771,Create Fine,complete,560,2007-08-20,360,157,NIL,NA,NA,NA,NA,NA,0,0.0,A,25080,25080
A21771,Send Fine,complete,NA,2008-03-01,NA,NA,NA,186,NA,NA,NA,NA,NA,NA,NA,25081,25081
A21771,Insert Fine Notification,complete,NA,2008-03-10,NA,NA,NA,NA,P,NA,P,NA,NA,NA,NA,25082,25082
A21771,Add penalty,complete,NA,2008-05-09,740,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25083,25083
A21771,Send for Credit Collection,complete,NA,2009-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25084,25084
A21772,Create Fine,complete,560,2007-08-20,360,157,NIL,NA,NA,NA,NA,NA,0,0.0,A,25085,25085
A21772,Send Fine,complete,NA,2007-12-27,NA,NA,NA,130,NA,NA,NA,NA,NA,NA,NA,25086,25086
A21774,Create Fine,complete,560,2007-08-20,360,157,NIL,NA,NA,NA,NA,NA,0,0.0,A,25087,25087
A21774,Payment,complete,NA,2007-09-03,NA,NA,NA,NA,NA,NA,NA,360,NA,36.0,NA,25088,25088
A21775,Create Fine,complete,560,2007-08-20,360,157,NIL,NA,NA,NA,NA,NA,0,0.0,A,25089,25089
A21775,Payment,complete,NA,2007-08-25,NA,NA,NA,NA,NA,NA,NA,360,NA,36.0,NA,25090,25090
A21782,Create Fine,complete,560,2007-08-20,220,7,NIL,NA,NA,NA,NA,NA,0,0.0,A,25091,25091
A21782,Payment,complete,NA,2007-09-19,NA,NA,NA,NA,NA,NA,NA,220,NA,22.0,NA,25092,25092
A21783,Create Fine,complete,560,2007-08-20,360,157,NIL,NA,NA,NA,NA,NA,0,0.0,A,25093,25093
A21783,Send Fine,complete,NA,2007-12-27,NA,NA,NA,130,NA,NA,NA,NA,NA,NA,NA,25094,25094
A21783,Insert Fine Notification,complete,NA,2008-01-18,NA,NA,NA,NA,P,NA,P,NA,NA,NA,NA,25095,25095
A21783,Add penalty,complete,NA,2008-03-18,740,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25096,25096
A21783,Send for Credit Collection,complete,NA,2009-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25097,25097
A21787,Create Fine,complete,560,2007-08-21,360,157,NIL,NA,NA,NA,NA,NA,0,0.0,A,25098,25098
A21787,Send Fine,complete,NA,2007-12-27,NA,NA,NA,130,NA,NA,NA,NA,NA,NA,NA,25099,25099
A21788,Create Fine,complete,560,2007-08-21,360,157,NIL,NA,NA,NA,NA,NA,0,0.0,A,25100,25100
A21788,Payment,complete,NA,2007-08-23,NA,NA,NA,NA,NA,NA,NA,360,NA,36.0,NA,25101,25101
A21789,Create Fine,complete,560,2007-08-21,360,157,NIL,NA,NA,NA,NA,NA,0,0.0,A,25102,25102
A21789,Payment,complete,NA,2007-08-28,NA,NA,NA,NA,NA,NA,NA,360,NA,36.0,NA,25103,25103
A21793,Create Fine,complete,560,2007-08-23,360,157,NIL,NA,NA,NA,NA,NA,0,0.0,A,25104,25104
A21793,Send Fine,complete,NA,2007-12-27,NA,NA,NA,130,NA,NA,NA,NA,NA,NA,NA,25105,25105
A21793,Insert Fine Notification,complete,NA,2008-01-03,NA,NA,NA,NA,P,NA,P,NA,NA,NA,NA,25106,25106
A21793,Add penalty,complete,NA,2008-03-03,740,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25107,25107
A21793,Payment,complete,NA,2008-09-03,NA,NA,NA,NA,NA,NA,NA,870,NA,87.0,NA,25108,25108
A21795,Create Fine,complete,560,2007-08-23,360,157,NIL,NA,NA,NA,NA,NA,0,0.0,A,25109,25109
A21795,Payment,complete,NA,2007-08-27,NA,NA,NA,NA,NA,NA,NA,360,NA,36.0,NA,25110,25110
A21797,Create Fine,complete,560,2007-08-23,360,157,NIL,NA,NA,NA,NA,NA,0,0.0,A,25111,25111
A21797,Send Fine,complete,NA,2007-12-27,NA,NA,NA,130,NA,NA,NA,NA,NA,NA,NA,25112,25112
A21797,Insert Fine Notification,complete,NA,2008-01-17,NA,NA,NA,NA,P,NA,P,NA,NA,NA,NA,25113,25113
A21797,Add penalty,complete,NA,2008-03-17,740,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25114,25114
A21797,Send for Credit Collection,complete,NA,2009-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25115,25115
A21799,Create Fine,complete,560,2007-08-24,360,157,NIL,NA,NA,NA,NA,NA,0,0.0,A,25116,25116
A21799,Send Fine,complete,NA,2007-12-27,NA,NA,NA,260,NA,NA,NA,NA,NA,NA,NA,25117,25117
A21799,Insert Fine Notification,complete,NA,2008-01-05,NA,NA,NA,NA,P,NA,P,NA,NA,NA,NA,25118,25118
A21799,Insert Date Appeal to Prefecture,complete,NA,2008-03-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25119,25119
A21799,Add penalty,complete,NA,2008-03-05,740,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25120,25120
A21799,Send Appeal to Prefecture,complete,NA,2008-04-08,NA,NA,NIL,NA,NA,NA,NA,NA,NA,NA,NA,25121,25121
A21799,Receive Result Appeal from Prefecture,complete,NA,2008-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25122,25122
A21799,Notify Result Appeal to Offender,complete,NA,2008-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25123,25123
A21799,Send for Credit Collection,complete,NA,2010-10-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25124,25124
A218,Create Fine,complete,537,2006-07-31,350,157,NIL,NA,NA,NA,NA,NA,0,0.0,A,25125,25125
A218,Send Fine,complete,NA,2006-12-12,NA,NA,NA,110,NA,NA,NA,NA,NA,NA,NA,25126,25126
A2180,Create Fine,complete,563,2006-08-23,350,157,NIL,NA,NA,NA,NA,NA,0,0.0,A,25127,25127
A2180,Send Fine,complete,NA,2006-12-14,NA,NA,NA,110,NA,NA,NA,NA,NA,NA,NA,25128,25128
A2180,Insert Fine Notification,complete,NA,2006-12-23,NA,NA,NA,NA,P,NA,P,NA,NA,NA,NA,25129,25129
A2180,Add penalty,complete,NA,2007-02-21,715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25130,25130
A2180,Payment,complete,NA,2008-10-20,NA,NA,NA,NA,NA,NA,NA,825,NA,82.5,NA,25131,25131
A21805,Create Fine,complete,560,2007-08-25,360,157,NIL,NA,NA,NA,NA,NA,0,0.0,A,25132,25132
A21805,Payment,complete,NA,2007-09-14,NA,NA,NA,NA,NA,NA,NA,360,NA,36.0,NA,25133,25133
A21806,Create Fine,complete,560,2007-08-25,360,157,NIL,NA,NA,NA,NA,NA,0,0.0,A,25134,25134
A21806,Send Fine,complete,NA,2007-12-27,NA,NA,NA,130,NA,NA,NA,NA,NA,NA,NA,25135,25135
A21806,Insert Fine Notification,complete,NA,2008-01-09,NA,NA,NA,NA,P,NA,P,NA,NA,NA,NA,25136,25136
A21806,Add penalty,complete,NA,2008-03-09,740,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25137,25137
A21806,Send for Credit Collection,complete,NA,2009-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25138,25138
A21807,Create Fine,complete,560,2007-08-25,360,157,NIL,NA,NA,NA,NA,NA,0,0.0,A,25139,25139
A21807,Send Fine,complete,NA,2007-12-27,NA,NA,NA,130,NA,NA,NA,NA,NA,NA,NA,25140,25140
A21807,Insert Fine Notification,complete,NA,2008-01-08,NA,NA,NA,NA,P,NA,P,NA,NA,NA,NA,25141,25141
A21807,Add penalty,complete,NA,2008-03-08,740,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25142,25142
A21807,Send for Credit Collection,complete,NA,2009-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25143,25143
A2181,Create Fine,complete,563,2006-08-23,350,157,NIL,NA,NA,NA,NA,NA,0,0.0,A,25144,25144
A2181,Send Fine,complete,NA,2006-12-14,NA,NA,NA,110,NA,NA,NA,NA,NA,NA,NA,25145,25145
A21813,Create Fine,complete,560,2007-08-26,360,157,NIL,NA,NA,NA,NA,NA,0,0.0,A,25146,25146
A21813,Send Fine,complete,NA,2007-12-27,NA,NA,NA,130,NA,NA,NA,NA,NA,NA,NA,25147,25147
A21813,Insert Fine Notification,complete,NA,2008-01-07,NA,NA,NA,NA,P,NA,P,NA,NA,NA,NA,25148,25148
A21813,Add penalty,complete,NA,2008-03-07,740,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25149,25149
A21813,Payment,complete,NA,2008-09-17,NA,NA,NA,NA,NA,NA,NA,870,NA,87.0,NA,25150,25150
A21814,Create Fine,complete,560,2007-08-26,220,7,NIL,NA,NA,NA,NA,NA,0,0.0,A,25151,25151
A21814,Payment,complete,NA,2007-08-29,NA,NA,NA,NA,NA,NA,NA,220,NA,22.0,NA,25152,25152
A21817,Create Fine,complete,560,2007-08-26,360,157,NIL,NA,NA,NA,NA,NA,0,0.0,A,25153,25153
A21817,Send Fine,complete,NA,2007-12-27,NA,NA,NA,130,NA,NA,NA,NA,NA,NA,NA,25154,25154
A21817,Insert Fine Notification,complete,NA,2008-01-05,NA,NA,NA,NA,P,NA,P,NA,NA,NA,NA,25155,25155
A21817,Add penalty,complete,NA,2008-03-05,740,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25156,25156
A21817,Send for Credit Collection,complete,NA,2009-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25157,25157
A21819,Create Fine,complete,560,2007-08-27,360,157,NIL,NA,NA,NA,NA,NA,0,0.0,A,25158,25158
A21819,Send Fine,complete,NA,2007-12-27,NA,NA,NA,130,NA,NA,NA,NA,NA,NA,NA,25159,25159
A21819,Insert Fine Notification,complete,NA,2008-01-05,NA,NA,NA,NA,P,NA,P,NA,NA,NA,NA,25160,25160
A21819,Add penalty,complete,NA,2008-03-05,740,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25161,25161
A21819,Send for Credit Collection,complete,NA,2009-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25162,25162
A2182,Create Fine,complete,563,2006-08-23,350,7,NIL,NA,NA,NA,NA,NA,0,0.0,A,25163,25163
A2182,Send Fine,complete,NA,2006-12-14,NA,NA,NA,110,NA,NA,NA,NA,NA,NA,NA,25164,25164
A2182,Insert Fine Notification,complete,NA,2006-12-22,NA,NA,NA,NA,P,NA,P,NA,NA,NA,NA,25165,25165
A2182,Payment,complete,NA,2007-01-17,NA,NA,NA,NA,NA,NA,NA,350,NA,35.0,NA,25166,25166
A2182,Add penalty,complete,NA,2007-02-20,715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25167,25167
A2182,Payment,complete,NA,2007-03-05,NA,NA,NA,NA,NA,NA,NA,110,NA,46.0,NA,25168,25168
A21822,Create Fine,complete,560,2007-08-27,360,157,NIL,NA,NA,NA,NA,NA,0,0.0,A,25169,25169
A21822,Send Fine,complete,NA,2007-12-27,NA,NA,NA,130,NA,NA,NA,NA,NA,NA,NA,25170,25170
A21822,Insert Fine Notification,complete,NA,2008-01-14,NA,NA,NA,NA,P,NA,P,NA,NA,NA,NA,25171,25171
A21822,Add penalty,complete,NA,2008-03-14,740,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25172,25172
A21822,Send for Credit Collection,complete,NA,2009-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25173,25173
A21824,Create Fine,complete,560,2007-08-27,360,157,NIL,NA,NA,NA,NA,NA,0,0.0,A,25174,25174
A21824,Payment,complete,NA,2007-08-28,NA,NA,NA,NA,NA,NA,NA,360,NA,36.0,NA,25175,25175
A21826,Create Fine,complete,560,2007-08-27,360,157,NIL,NA,NA,NA,NA,NA,0,0.0,A,25176,25176
A21826,Send Fine,complete,NA,2008-04-17,NA,NA,NA,260,NA,NA,NA,NA,NA,NA,NA,25177,25177
A21826,Insert Fine Notification,complete,NA,2008-04-28,NA,NA,NA,NA,P,NA,P,NA,NA,NA,NA,25178,25178
A21826,Insert Date Appeal to Prefecture,complete,NA,2008-06-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25179,25179
A21826,Add penalty,complete,NA,2008-06-27,740,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25180,25180
A21826,Send Appeal to Prefecture,complete,NA,2008-06-27,NA,NA,NIL,NA,NA,NA,NA,NA,NA,NA,NA,25181,25181
A21826,Receive Result Appeal from Prefecture,complete,NA,2008-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25182,25182
A21826,Notify Result Appeal to Offender,complete,NA,2008-07-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25183,25183
A21826,Payment,complete,NA,2008-08-04,NA,NA,NA,NA,NA,NA,NA,980,NA,98.0,NA,25184,25184
A21827,Create Fine,complete,560,2007-08-27,360,157,NIL,NA,NA,NA,NA,NA,0,0.0,A,25185,25185
A21827,Send Fine,complete,NA,2007-12-27,NA,NA,NA,130,NA,NA,NA,NA,NA,NA,NA,25186,25186
A21827,Insert Fine Notification,complete,NA,2008-01-01,NA,NA,NA,NA,P,NA,P,NA,NA,NA,NA,25187,25187
A21827,Add penalty,complete,NA,2008-03-01,740,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25188,25188
A21827,Send for Credit Collection,complete,NA,2009-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25189,25189
A21828,Create Fine,complete,560,2007-08-27,360,157,NIL,NA,NA,NA,NA,NA,0,0.0,A,25190,25190
A21828,Send Fine,complete,NA,2007-12-27,NA,NA,NA,130,NA,NA,NA,NA,NA,NA,NA,25191,25191
A21828,Insert Fine Notification,complete,NA,2008-01-05,NA,NA,NA,NA,P,NA,P,NA,NA,NA,NA,25192,25192
A21828,Add penalty,complete,NA,2008-03-05,740,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25193,25193
A21828,Send for Credit Collection,complete,NA,2009-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25194,25194
A21829,Create Fine,complete,560,2007-08-28,360,157,NIL,NA,NA,NA,NA,NA,0,0.0,A,25195,25195
A21829,Send Fine,complete,NA,2007-12-27,NA,NA,NA,130,NA,NA,NA,NA,NA,NA,NA,25196,25196
A21829,Insert Fine Notification,complete,NA,2008-01-05,NA,NA,NA,NA,P,NA,P,NA,NA,NA,NA,25197,25197
A21829,Add penalty,complete,NA,2008-03-05,740,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25198,25198
A21829,Send for Credit Collection,complete,NA,2009-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25199,25199
A2183,Create Fine,complete,563,2006-08-23,350,7,NIL,NA,NA,NA,NA,NA,0,0.0,A,25200,25200
A2183,Send Fine,complete,NA,2006-12-14,NA,NA,NA,110,NA,NA,NA,NA,NA,NA,NA,25201,25201
A21830,Create Fine,complete,560,2007-08-28,360,157,NIL,NA,NA,NA,NA,NA,0,0.0,A,25202,25202
A21830,Send Fine,complete,NA,2007-12-27,NA,NA,NA,130,NA,NA,NA,NA,NA,NA,NA,25203,25203
A21830,Insert Fine Notification,complete,NA,2008-01-05,NA,NA,NA,NA,P,NA,P,NA,NA,NA,NA,25204,25204
A21830,Add penalty,complete,NA,2008-03-05,740,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25205,25205
A21830,Send for Credit Collection,complete,NA,2009-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25206,25206
A21831,Create Fine,complete,560,2007-08-28,360,157,NIL,NA,NA,NA,NA,NA,0,0.0,A,25207,25207
A21831,Send Fine,complete,NA,2007-12-27,NA,NA,NA,130,NA,NA,NA,NA,NA,NA,NA,25208,25208
A21831,Insert Fine Notification,complete,NA,2008-01-03,NA,NA,NA,NA,P,NA,P,NA,NA,NA,NA,25209,25209
A21831,Add penalty,complete,NA,2008-03-03,740,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25210,25210
A21831,Send for Credit Collection,complete,NA,2009-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25211,25211
A21834,Create Fine,complete,560,2007-08-29,360,157,NIL,NA,NA,NA,NA,NA,0,0.0,A,25212,25212
A21834,Send Fine,complete,NA,2007-12-27,NA,NA,NA,130,NA,NA,NA,NA,NA,NA,NA,25213,25213
A21835,Create Fine,complete,560,2007-08-29,360,157,NIL,NA,NA,NA,NA,NA,0,0.0,A,25214,25214
A21835,Payment,complete,NA,2007-09-03,NA,NA,NA,NA,NA,NA,NA,360,NA,36.0,NA,25215,25215
A21837,Create Fine,complete,560,2007-08-30,360,157,NIL,NA,NA,NA,NA,NA,0,0.0,A,25216,25216
A21837,Send Fine,complete,NA,2007-12-27,NA,NA,NA,130,NA,NA,NA,NA,NA,NA,NA,25217,25217
A21837,Insert Fine Notification,complete,NA,2008-01-14,NA,NA,NA,NA,P,NA,P,NA,NA,NA,NA,25218,25218
A21837,Add penalty,complete,NA,2008-03-14,740,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25219,25219
A21837,Send for Credit Collection,complete,NA,2009-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25220,25220
A21839,Create Fine,complete,560,2007-08-30,360,157,NIL,NA,NA,NA,NA,NA,0,0.0,A,25221,25221
A21839,Send Fine,complete,NA,2007-12-27,NA,NA,NA,130,NA,NA,NA,NA,NA,NA,NA,25222,25222
A21840,Create Fine,complete,560,2007-08-30,360,157,NIL,NA,NA,NA,NA,NA,0,0.0,A,25223,25223
A21840,Payment,complete,NA,2007-08-31,NA,NA,NA,NA,NA,NA,NA,360,NA,36.0,NA,25224,25224
A21841,Create Fine,complete,560,2007-08-30,360,157,NIL,NA,NA,NA,NA,NA,0,0.0,A,25225,25225
A21841,Payment,complete,NA,2007-09-01,NA,NA,NA,NA,NA,NA,NA,360,NA,36.0,NA,25226,25226
A21843,Create Fine,complete,560,2007-08-30,360,157,NIL,NA,NA,NA,NA,NA,0,0.0,A,25227,25227
A21843,Payment,complete,NA,2007-09-05,NA,NA,NA,NA,NA,NA,NA,360,NA,36.0,NA,25228,25228
A21845,Create Fine,complete,560,2007-08-04,220,7,NIL,NA,NA,NA,NA,NA,0,0.0,A,25229,25229
A21845,Send Fine,complete,NA,2007-12-10,NA,NA,NA,130,NA,NA,NA,NA,NA,NA,NA,25230,25230
A21845,Insert Fine Notification,complete,NA,2007-12-21,NA,NA,NA,NA,P,NA,P,NA,NA,NA,NA,25231,25231
A21845,Add penalty,complete,NA,2008-02-19,440,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25232,25232
A21845,Send for Credit Collection,complete,NA,2009-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25233,25233
A21847,Create Fine,complete,560,2007-08-05,220,7,NIL,NA,NA,NA,NA,NA,0,0.0,A,25234,25234
A21847,Send Fine,complete,NA,2007-12-10,NA,NA,NA,130,NA,NA,NA,NA,NA,NA,NA,25235,25235
A21847,Insert Fine Notification,complete,NA,2007-12-18,NA,NA,NA,NA,P,NA,P,NA,NA,NA,NA,25236,25236
A21847,Insert Date Appeal to Prefecture,complete,NA,2008-02-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25237,25237
A21847,Add penalty,complete,NA,2008-02-16,440,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25238,25238
A21847,Send Appeal to Prefecture,complete,NA,2011-12-25,NA,NA,NIL,NA,NA,NA,NA,NA,NA,NA,NA,25239,25239
A21848,Create Fine,complete,560,2007-08-05,220,7,NIL,NA,NA,NA,NA,NA,0,0.0,A,25240,25240
A21848,Send Fine,complete,NA,2007-12-10,NA,NA,NA,130,NA,NA,NA,NA,NA,NA,NA,25241,25241
A21848,Insert Fine Notification,complete,NA,2007-12-18,NA,NA,NA,NA,P,NA,P,NA,NA,NA,NA,25242,25242
A21848,Add penalty,complete,NA,2008-02-16,440,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25243,25243
A21848,Send for Credit Collection,complete,NA,2009-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25244,25244
A21849,Create Fine,complete,560,2007-08-06,220,7,NIL,NA,NA,NA,NA,NA,0,0.0,A,25245,25245
A21849,Send Fine,complete,NA,2007-12-11,NA,NA,NA,130,NA,NA,NA,NA,NA,NA,NA,25246,25246
A21849,Insert Fine Notification,complete,NA,2007-12-30,NA,NA,NA,NA,P,NA,P,NA,NA,NA,NA,25247,25247
A21849,Add penalty,complete,NA,2008-02-28,440,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25248,25248
A21849,Send for Credit Collection,complete,NA,2009-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25249,25249
A21851,Create Fine,complete,562,2007-08-30,360,157,NIL,NA,NA,NA,NA,NA,0,0.0,A,25250,25250
A21851,Payment,complete,NA,2007-08-30,NA,NA,NA,NA,NA,NA,NA,360,NA,36.0,NA,25251,25251
A21852,Create Fine,complete,562,2007-08-30,360,157,NIL,NA,NA,NA,NA,NA,0,0.0,A,25252,25252
A21852,Payment,complete,NA,2007-09-26,NA,NA,NA,NA,NA,NA,NA,360,NA,36.0,NA,25253,25253
A21853,Create Fine,complete,562,2007-08-30,360,157,NIL,NA,NA,NA,NA,NA,0,0.0,A,25254,25254
A21853,Send Fine,complete,NA,2008-04-17,NA,NA,NA,186,NA,NA,NA,NA,NA,NA,NA,25255,25255
A21854,Create Fine,complete,562,2007-08-30,220,7,NIL,NA,NA,NA,NA,NA,0,0.0,A,25256,25256
A21854,Payment,complete,NA,2007-08-31,NA,NA,NA,NA,NA,NA,NA,220,NA,22.0,NA,25257,25257
A21855,Create Fine,complete,562,2007-08-30,360,157,NIL,NA,NA,NA,NA,NA,0,0.0,A,25258,25258
A21855,Payment,complete,NA,2007-09-03,NA,NA,NA,NA,NA,NA,NA,360,NA,36.0,NA,25259,25259
A2186,Create Fine,complete,563,2006-07-24,350,157,NIL,NA,NA,NA,NA,NA,0,0.0,A,25260,25260
A2186,Payment,complete,NA,2006-08-29,NA,NA,NA,NA,NA,NA,NA,350,NA,35.0,NA,25261,25261
A21862,Create Fine,complete,562,2007-08-01,220,7,NIL,NA,NA,NA,NA,NA,0,0.0,A,25262,25262
A21862,Send Fine,complete,NA,2007-12-10,NA,NA,NA,130,NA,NA,NA,NA,NA,NA,NA,25263,25263
A21862,Insert Fine Notification,complete,NA,2007-12-29,NA,NA,NA,NA,P,NA,P,NA,NA,NA,NA,25264,25264
A21862,Add penalty,complete,NA,2008-02-27,440,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25265,25265
A21862,Send for Credit Collection,complete,NA,2009-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25266,25266
A21868,Create Fine,complete,562,2007-08-10,220,7,NIL,NA,NA,NA,NA,NA,0,0.0,A,25267,25267
A21868,Send Fine,complete,NA,2007-12-11,NA,NA,NA,130,NA,NA,NA,NA,NA,NA,NA,25268,25268
A21868,Insert Fine Notification,complete,NA,2007-12-19,NA,NA,NA,NA,P,NA,P,NA,NA,NA,NA,25269,25269
A21868,Add penalty,complete,NA,2008-02-17,440,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25270,25270
A21868,Send for Credit Collection,complete,NA,2009-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25271,25271
A21869,Create Fine,complete,562,2007-08-12,220,7,NIL,NA,NA,NA,NA,NA,0,0.0,A,25272,25272
A21869,Send Fine,complete,NA,2007-12-11,NA,NA,NA,130,NA,NA,NA,NA,NA,NA,NA,25273,25273
A21871,Create Fine,complete,562,2007-08-12,220,7,NIL,NA,NA,NA,NA,NA,0,0.0,A,25274,25274
A21871,Send Fine,complete,NA,2007-12-11,NA,NA,NA,130,NA,NA,NA,NA,NA,NA,NA,25275,25275
A21871,Insert Fine Notification,complete,NA,2007-12-30,NA,NA,NA,NA,P,NA,P,NA,NA,NA,NA,25276,25276
A21871,Add penalty,complete,NA,2008-02-28,440,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25277,25277
A21871,Send for Credit Collection,complete,NA,2009-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25278,25278
A21872,Create Fine,complete,562,2007-08-14,220,7,NIL,NA,NA,NA,NA,NA,0,0.0,A,25279,25279
A21872,Send Fine,complete,NA,2007-12-11,NA,NA,NA,130,NA,NA,NA,NA,NA,NA,NA,25280,25280
A21874,Create Fine,complete,562,2007-08-16,220,7,NIL,NA,NA,NA,NA,NA,0,0.0,A,25281,25281
A21874,Send Fine,complete,NA,2007-12-11,NA,NA,NA,130,NA,NA,NA,NA,NA,NA,NA,25282,25282
A21874,Insert Fine Notification,complete,NA,2007-12-29,NA,NA,NA,NA,P,NA,P,NA,NA,NA,NA,25283,25283
A21874,Add penalty,complete,NA,2008-02-27,440,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25284,25284
A21874,Send for Credit Collection,complete,NA,2009-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25285,25285
A21875,Create Fine,complete,562,2007-08-16,220,7,NIL,NA,NA,NA,NA,NA,0,0.0,A,25286,25286
A21875,Send Fine,complete,NA,2007-12-11,NA,NA,NA,130,NA,NA,NA,NA,NA,NA,NA,25287,25287
A21875,Insert Fine Notification,complete,NA,2007-12-30,NA,NA,NA,NA,P,NA,P,NA,NA,NA,NA,25288,25288
A21875,Add penalty,complete,NA,2008-02-28,440,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25289,25289
A21875,Send for Credit Collection,complete,NA,2009-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25290,25290
A21876,Create Fine,complete,562,2007-08-16,220,7,NIL,NA,NA,NA,NA,NA,0,0.0,A,25291,25291
A21876,Send Fine,complete,NA,2007-12-11,NA,NA,NA,130,NA,NA,NA,NA,NA,NA,NA,25292,25292
A21880,Create Fine,complete,562,2007-08-16,220,7,NIL,NA,NA,NA,NA,NA,0,0.0,A,25293,25293
A21880,Send Fine,complete,NA,2007-12-11,NA,NA,NA,130,NA,NA,NA,NA,NA,NA,NA,25294,25294
